"{0} {1} is associated with {2}, but Party Account is {3}","{0} {1} เกี่ยวข้องกับ {2} แต่บัญชีคู่สัญญาคือ {3}",""
"{0} {1} is cancelled or closed","{0} {1} ถูกยกเลิกหรือปิดแล้ว",""
"{0} {1} is cancelled or stopped","{0} {1} ถูกยกเลิกหรือหยุดแล้ว",""
"{0} {1} is cancelled so the action cannot be completed","{0} {1} ถูกยกเลิก ดังนั้นการดำเนินการไม่สามารถเสร็จสิ้นได้",""
"{0} {1} is closed","{0} {1} ถูกปิดแล้ว",""
"{0} {1} is disabled","{0} {1} ถูกปิดใช้งาน",""
"{0} {1} is frozen","{0} {1} ถูกแช่แข็ง",""
"{0} {1} is fully billed","{0} {1} ถูกเรียกเก็บเงินเต็มจำนวนแล้ว",""
"{0} {1} is linked with the following submitted documents: {2}","{0} {1} เชื่อมโยงกับเอกสารที่ส่งต่อไปนี้: {2}",""
"{0} {1} is not active","{0} {1} ไม่ได้ใช้งาน",""
"{0} {1} is not associated with {2} {3}","{0} {1} ไม่ได้เชื่อมโยงกับ {2} {3}",""
"{0} {1} is not in any active Fiscal Year","{0} {1} ไม่ได้อยู่ในปีงบประมาณที่ใช้งานอยู่",""
"{0} {1} is not submitted","{0} {1} ยังไม่ได้ส่ง",""
"{0} {1} is on hold","{0} {1} ถูกระงับ",""
"{0} {1} must be submitted","{0} {1} ต้องถูกส่ง",""
"{0} {1} not allowed to be reposted. Modify {2} to enable reposting.","{0} {1} ไม่อนุญาตให้โพสต์ใหม่ โปรดแก้ไข {2} เพื่อเปิดใช้งานการโพสต์ใหม่",""
"{0} {1} not found","ไม่พบ {0} {1}",""
"{0} {1} status is {2}","สถานะของ {0} {1} คือ {2}",""
"{0} {1} via CSV File","{0} {1} ผ่านไฟล์ CSV",""
"{0} {1}: 'Profit and Loss' type account {2} not allowed in Opening Entry","{0} {1}: บัญชีประเภท 'กำไรและขาดทุน' {2} ไม่อนุญาตในรายการเปิด",""
"{0} {1}: Account {2} does not belong to Company {3}","{0} {1}: บัญชี {2} ไม่ได้เป็นของบริษัท {3}",""
"{0} {1}: Account {2} is a Group Account and group accounts cannot be used in transactions","{0} {1}: บัญชี {2} เป็นบัญชีกลุ่มและไม่สามารถใช้บัญชีกลุ่มในธุรกรรมได้",""
"{0} {1}: Account {2} is inactive","{0} {1}: บัญชี {2} ไม่ได้ใช้งาน",""
"{0} {1}: Accounting Entry for {2} can only be made in currency: {3}","{0} {1}: รายการบัญชีสำหรับ {2} สามารถทำได้เฉพาะในสกุลเงิน: {3}",""
"{0} {1}: Cost Center is mandatory for Item {2}","{0} {1}: ศูนย์ต้นทุนเป็นสิ่งจำเป็นสำหรับรายการ {2}",""
"{0} {1}: Cost Center is required for 'Profit and Loss' account {2}.","{0} {1}: ต้องการศูนย์ต้นทุนสำหรับบัญชี 'กำไรและขาดทุน' {2}",""
"{0} {1}: Cost Center {2} does not belong to Company {3}","{0} {1}: ศูนย์ต้นทุน {2} ไม่ได้เป็นของบริษัท {3}",""
"{0} {1}: Cost Center {2} is a group cost center and group cost centers cannot be used in transactions","{0} {1}: ศูนย์ต้นทุน {2} เป็นศูนย์ต้นทุนกลุ่มและไม่สามารถใช้ศูนย์ต้นทุนกลุ่มในธุรกรรมได้",""
"{0} {1}: Customer is required against Receivable account {2}","{0} {1}: ต้องการลูกค้าสำหรับบัญชีลูกหนี้ {2}",""
"{0} {1}: Either debit or credit amount is required for {2}","{0} {1}: ต้องการจำนวนเงินเดบิตหรือเครดิตสำหรับ {2}",""
"{0} {1}: Submitted Record cannot be deleted. You must {2} Cancel {3} it first.","{0} {1}: ไม่สามารถลบระเบียนที่ส่งได้ คุณต้อง {2} ยกเลิก {3} ก่อน",""
"{0} {1}: Supplier is required against Payable account {2}","{0} {1}: ต้องการผู้จัดจำหน่ายสำหรับบัญชีเจ้าหนี้ {2}",""
"{0}%","{0}%",""
"{0}% Billed","{0}% ถูกเรียกเก็บเงิน",""
"{0}% Delivered","{0}% ถูกส่งมอบ",""
"{0}% of total invoice value will be given as discount.","{0}% ของมูลค่าใบแจ้งหนี้ทั้งหมดจะถูกให้เป็นส่วนลด",""
"{0}'s {1} cannot be after {2}'s Expected End Date.","{1} ของ {0} ไม่สามารถอยู่หลังวันที่สิ้นสุดที่คาดไว้ของ {2}",""
"{0}, Row {1}","{0}, แถว {1}",""
"{0}, complete the operation {1} before the operation {2}.","{0}, โปรดทำการดำเนินการ {1} ให้เสร็จก่อนการดำเนินการ {2}",""
"{0}/{1} complete | Please leave this tab open until completion.","{0}/{1} เสร็จสิ้น | โปรดเปิดแท็บนี้ไว้จนกว่าจะเสร็จสิ้น",""
"{0}: '{1}' ({3}) will get truncated, as max characters allowed is {2}","{0}: '{1}' ({3}) จะถูกตัดออก เนื่องจากจำนวนตัวอักษรสูงสุดที่อนุญาตคือ {2}",""
"{0}: Cannot set Amend without Cancel","{0}: ไม่สามารถตั้งค่าแก้ไขได้โดยไม่ยกเลิก",""
"{0}: Cannot set Assign Amend if not Submittable","{0}: ไม่สามารถตั้งค่ามอบหมายการแก้ไขได้หากไม่สามารถส่งได้",""
"{0}: Cannot set Assign Submit if not Submittable","{0}: ไม่สามารถตั้งค่ามอบหมายการส่งได้หากไม่สามารถส่งได้",""
"{0}: Cannot set Cancel without Submit","{0}: ไม่สามารถตั้งค่ายกเลิกได้โดยไม่ส่ง",""
"{0}: Cannot set Import without Create","{0}: ไม่สามารถตั้งค่านำเข้าได้โดยไม่สร้าง",""
"{0}: Cannot set Submit, Cancel, Amend without Write","{0}: ไม่สามารถตั้งค่าส่ง ยกเลิก แก้ไขได้โดยไม่มีการเขียน",""
"{0}: Cannot set import as {1} is not importable","{0}: ไม่สามารถตั้งค่านำเข้าได้เนื่องจาก {1} ไม่สามารถนำเข้าได้",""
"{0}: Failed to attach new recurring document. To enable attaching document in the auto repeat notification email, enable {1} in Print Settings","{0}: ล้มเหลวในการแนบเอกสารที่เกิดซ้ำใหม่ เพื่อเปิดใช้งานการแนบเอกสารในอีเมลแจ้งเตือนการทำซ้ำอัตโนมัติ โปรดเปิดใช้งาน {1} ในการตั้งค่าการพิมพ์",""
"{0}: Field '{1}' cannot be set as Unique as it has non-unique values","{0}: ฟิลด์ '{1}' ไม่สามารถตั้งค่าเป็นค่าที่ไม่ซ้ำได้เนื่องจากมีค่าที่ซ้ำกัน",""
"{0}: Field {1} in row {2} cannot be hidden and mandatory without default","{0}: ฟิลด์ {1} ในแถว {2} ไม่สามารถซ่อนและบังคับได้โดยไม่มีค่าเริ่มต้น",""
"{0}: Field {1} of type {2} cannot be mandatory","{0}: ฟิลด์ {1} ประเภท {2} ไม่สามารถบังคับได้",""
"{0}: Fieldname {1} appears multiple times in rows {2}","{0}: ชื่อฟิลด์ {1} ปรากฏหลายครั้งในแถว {2}",""
